MANDT,QMNUM,FENUM,COUNTER,QMNUM_Z2,DELIVERPLAN,ACTUALCOMMITDATE,LASTCOMMITDATE,DELIVERPLANHIST,RECOMMITEDHIST,REMARKSRS,TIMESTAMPRS,REMARKSOC,TIMESTAMPOC,REMARKSVM,TIMESTAMPVM,REMARKSSPM,TIMESTAMPSPM,REMARKSPUR,TIMESTAMPPUR,REMARKSLOG,TIMESTAMPLOG,GSIREMARKS,CHANGES,STATUS,PRIORITY,AEDAT,AEUHR,AENAM
100,000310598964,6,1,001000313998,,,,,,,,,,,,,,,,,,,,,,,,
100,000310653218,1,1,001000337958,,,,,,,,,,,,,,,,,,,,,,,,
100,000310665486,1,1,001000370705,,,,,,,,,,,,,,,,,,,,,,,,
100,000310746332,3,1,001000374698,"CW 22,2018",30-05-2018,15-05-2018,"CW 22,2018",,TD wird benötigt ME 15.05.18,15-05-2018,,,,,,,,,,,TD wird benötigt ME 15.05.18,,3,,15-05-2018,16:41:34,NHS000085
100,000310755374,3,1,001000399500,,,,,,,,,,,,,,,,,,,,,,,,
100,000310764330,1,1,001000418250,,,,,,,,,,,,,,,,,,,,,,,,
100,000310766406,2,1,001000385075,,,,,,,,,,,,,,,,,,,,,,,,
100,000310766862,1,1,001000377027,,,,,,,,,,,,,,,,,,,,,,,,
100,000310767340,2,1,001000384622,,,,,,,,,,,,,,,,,,,,,,,,
100,000310768039,2,1,001000390162,,,,,,,,,,,,,,,,,,,,,,,,
100,000310784676,2,1,001000382854,,,,,,Supply Anfrage (RS 14.06.18),14-06-2018,,,,,,,,,,,Supply Anfrage (RS 14.06.18),,5,,14-06-2018,13:19:25,NHS000440
100,000310785147,2,1,001000394167,,,,,,,,,,,,,,,,,,,,,,,,
100,000310786253,1,1,001000399395,"CW 00,0000",,13-07-2018,"CW 00,0000",,WE zu spät (RS 15.06.18),13-07-2018,,,,,,,,,,,WE zu spät (RS 15.06.18),,5,,13-07-2018,10:11:58,ALEREMOTE
100,000310788977,4,1,001000387118,,,,,,,,,,,,,,,,,,,,,,,,
100,000310791754,2,1,001000396040,,,,,,,,,,,,,,,,,,,,,,,,
100,000310795112,4,1,001000404948,,,,,,,,,,,,,,,,,,,,,,,,
100,000310804997,1,1,001000574285,,,,,,,,,,,,,,,,,,,,,,,,
100,000310804998,1,1,001000574284,,,,,,,,,,,,,,,,,,,,,,,,
100,000310826947,2,1,001000416696,,,,,,,,,,,,,,,,,,,,,,,,
100,000310830226,1,1,001000442137,,,,,,,,,,,,,,,,,,,,,,,,
100,000310833798,1,1,001000414620,"CW 33,2018",17-08-2018,10-08-2018,"CW 33,2018",,WE zu spät (RS 10.08.18),10-08-2018,,,,,,,,,,,WE zu spät (RS 10.08.18),,5,,10-08-2018,13:48:50,NHS000440
100,000310917034,1,1,001000574337,,,,,,,,,,,,,,,,,,,,,,,,
100,000310917037,1,1,001000467222,,,,,,,,,,,,,,,,,,,,,,,,
100,000310964583,1,1,001000500919,,,,,,,,,,,,,,,,,,,,,,,,
100,000310969238,1,1,,,,,,,,,,,,,,,,,,,,,,,08-01-2019,10:44:47,NHSROCS01
100,000310971813,1,1,001000496234,,,,,,,,,,,,,,,,,,,,,,,,
100,000310973898,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:03:25,NHSROCS01
100,000310973901,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:03:53,NHSROCS01
100,000310973904,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:04:49,NHSROCS01
100,000310973905,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:05:15,NHSROCS01
100,000310973906,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:05:39,NHSROCS01
100,000310973908,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:06:00,NHSROCS01
100,000310973909,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:06:18,NHSROCS01
100,000310973910,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:06:39,NHSROCS01
100,000310973911,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:06:57,NHSROCS01
100,000310973912,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:07:17,NHSROCS01
100,000310973914,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:07:38,NHSROCS01
100,000310973929,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:07:57,NHSROCS01
100,000310973930,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:08:15,NHSROCS01
100,000310973931,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:08:34,NHSROCS01
100,000310973932,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:08:52,NHSROCS01
100,000310973934,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:09:15,NHSROCS01
100,000310973935,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:09:34,NHSROCS01
100,000310973936,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:09:53,NHSROCS01
100,000310973937,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:10:12,NHSROCS01
100,000310973940,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:10:51,NHSROCS01
100,000310973941,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:11:14,NHSROCS01
100,000310973942,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:11:33,NHSROCS01
100,000310973943,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:11:52,NHSROCS01
100,000310973944,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:12:19,NHSROCS01
100,000310973947,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:12:40,NHSROCS01
100,000310973948,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:13:05,NHSROCS01
100,000310973950,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:13:29,NHSROCS01
100,000310973951,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:13:52,NHSROCS01
100,000310973952,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:14:11,NHSROCS01
100,000310973954,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:14:29,NHSROCS01
100,000310973955,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:14:48,NHSROCS01
100,000310973959,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:15:14,NHSROCS01
100,000310973960,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:15:33,NHSROCS01
100,000310973961,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:15:52,NHSROCS01
100,000310973963,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:16:10,NHSROCS01
100,000310973964,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:16:28,NHSROCS01
100,000310973965,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:16:50,NHSROCS01
100,000310973966,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:17:13,NHSROCS01
100,000310973967,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:17:31,NHSROCS01
100,000310973968,1,1,,,,,,,,,,,,,,,,,,,,,,,14-01-2019,09:17:49,NHSROCS01
100,000310977010,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:00:56,NHSROCS01
100,000310977011,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:01:15,NHSROCS01
100,000310977012,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:01:33,NHSROCS01
100,000310977014,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:02:28,NHSROCS01
100,000310977016,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:02:47,NHSROCS01
100,000310977017,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:03:06,NHSROCS01
100,000310977021,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:03:25,NHSROCS01
100,000310977022,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:03:45,NHSROCS01
100,000310977023,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:04:03,NHSROCS01
100,000310977024,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:04:23,NHSROCS01
100,000310977025,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:04:42,NHSROCS01
100,000310977026,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:05:04,NHSROCS01
100,000310977028,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:05:23,NHSROCS01
100,000310977029,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:05:41,NHSROCS01
100,000310977032,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:06:01,NHSROCS01
100,000310977033,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:06:21,NHSROCS01
100,000310977034,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:06:45,NHSROCS01
100,000310977035,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:07:03,NHSROCS01
100,000310977037,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:07:24,NHSROCS01
100,000310977039,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:07:44,NHSROCS01
100,000310977040,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:08:01,NHSROCS01
100,000310977041,1,1,,,,,,,,,,,,,,,,,,,,,,,16-01-2019,12:08:18,NHSROCS01
100,000310983799,1,1,001000497417,,,,,,,,,,,,,,,,,,,,,,,,
100,000310991096,1,1,001000511432,,,,,,,,,,,,,,,,,,,,,,,,
100,000310999494,1,1,,,,,,,,,,,,,,,,,,,,,,,06-02-2019,09:52:45,NHS000504
100,000311005423,1,1,001000514883,,,,,,,,,,,,,,,,,,,,,,,,
100,000311011138,50,1,001000511558,"CW 10,2019",08-03-2019,25-02-2019,"CW 09,2019;CW 10,2019",01-03-2019,Bulk shipment (RS 25.02.19)/PR-Baugruppe (RS 25.02.19),25-02-2019,,,,,,,,,,,Bulk shipment (RS 25.02.19)/PR-Baugruppe (RS 25.02.19),,5,,25-02-2019,10:48:05,NHS000440
100,000311044470,1,1,001000604956,,,,,,,,,,,,,,,,,,,,,,,,
100,000311050806,1,1,001000534472,,,,,,,,,,,,,,,,,,,,,,,,
100,000311086852,1,1,001000572722,,,,,,,,,,,,,,,,,,,,,,,,
100,000311095858,1,1,001000570817,,,,,,,,,,,,,,,,,,,,,,,,
100,000311102559,1,1,001000570822,,,,,,,,,,,,,,,,,,,,,,,,
100,000311126586,1,1,001000605518,"CW 00,0000",,17-09-2019,"CW 00,0000",,Bottleneck and Test Bench,17-09-2019,,,,,,,,,,,Bottleneck and Test Bench,,5,,17-09-2019,13:09:14,ALEREMOTE
100,000311163782,2,1,001000581404,"CW 31,2019",02-08-2019,29-07-2019,"CW 31,2019",,PR-Baugruppe 29.07.19,29-07-2019,,,,,,,,,,,PR-Baugruppe 29.07.19,,5,,29-07-2019,10:15:00,NHS000440
100,000311182253,1,1,001001038815,,,,,,,,,,Diese wurden bereits an Sie ausgeliefert,17-08-2022,,,,,,,Diese wurden bereits an Sie ausgeliefert,,,,17-08-2022,10:33:14,NHS002382
100,000311233092,1,1,,,,,,,,,,,,,,,,,,,,,,,12-09-2019,11:49:34,NHS002080
100,000311233189,6,1,001000666950,,,,,,Klärung OPM (MT),18-02-2020,,,,,,,,,,,Klärung OPM (MT),,,,18-02-2020,09:51:00,NHS001462
100,000311243903,1,1,,,,,,,,,,,,,,,,,,,,,,,23-09-2019,15:20:22,NHS002080
100,000311305104,1,1,001000636627,,,,,,,,,,,,,,,,,,,,,,,,
100,000311331878,1,1,001000638697,,,,,,,,,,,,,,,,,,,,,,,,
100,000311351064,1,1,001000864907,,,,,,,,,,,,,,,,,,,,,,,,
100,000311387686,1,1,001001038816,,,,,,,,,,Diese wurden bereits an Sie ausgeliefert,17-08-2022,,,,,,,Diese wurden bereits an Sie ausgeliefert,,,,17-08-2022,10:33:41,NHS002382
100,000311399593,1,1,001000665556,,,,,,,,,,,,,,,,,,,,,,,,
100,000311414074,1,1,001000663332,,,,,,,,,,,,,,,,,,,,,,,,
100,000311414076,1,1,001000663283,,,,,,,,,,,,,,,,,,,,,,,,
100,000311414077,1,1,001000663334,,,,,,,,,,,,,,,,,,,,,,,,
100,000311414078,1,1,001000663335,,,,,,,,,,,,,,,,,,,,,,,,
100,000311414079,1,1,001000663336,,,,,,,,,,,,,,,,,,,,,,,,
100,000311414081,1,1,001000663333,,,,,,,,,,,,,,,,,,,,,,,,
100,000311414109,1,1,,,,,,,,,,,,,,,,,,,,,,,22-01-2020,15:15:55,NHSMARVAL
100,000311414244,1,1,001000801860,,,,,,,,,,,,,,,,,,,,,,,,
100,000311419663,1,1,001000664967,,,,,,,,,,,,,,,,,,,,,,,,
100,000311429835,1,1,001000991467,,,,,,,,,,,,,,,,,,,,,,,,
100,000311429933,1,1,001000664370,,,,,,,,,,,,,,,,,,,,,,,,
100,000311430680,1,1,,,,,,,,,,,,,,,,,,,,,,,03-02-2020,14:56:26,NHSROOC06
100,000311432980,1,1,001000666758,,,,,,,,,,,,,,,,,,,,,,,,
100,000311433872,1,1,,,,,,,,,,,,,,,,,,,,,,,05-02-2020,09:08:09,NHSROOC06
100,000311434198,1,1,001000664359,,,,,,,,,,,,,,,,,,,,,,,,
100,000311439611,1,1,001000676905,,,,,,,,,,,,,,,,,,,,,,,,
100,000311442052,1,1,001000664887,,,,,,,,,,,,,,,,,,,,,,,,
100,000311442053,1,1,001000664939,,,,,,,,,,,,,,,,,,,,,,,,
100,000311444104,1,1,001000669735,,,,,,,,,,,,,,,,,,,,,,,,
100,000311447766,1,1,001000681790,,,,,,difficult repair (02.03.20 MT),26-03-2020,,,,,,,,,,,difficult repair (02.03.20 MT),,5A,,26-03-2020,11:17:38,ALEREMOTE
100,000311457078,1,1,,,,,,,,,,,,,,,,,,,,,,,19-02-2020,07:17:36,NHS000056
100,000311461243,1,1,001000672509,,,,,,,,,,,,,,,,,,,,,,,,
100,000311476544,1,1,001000679556,,,,,,,,,,,,,,,,,,,,,,,,
100,000311484248,1,1,,,,,,,,,,,,,,,,,,,,,,,10-03-2020,10:07:59,NHS000056
100,000311489665,1,1,001000683304,,,,,,,,,,,,,,,,,,,,,,,,
100,000311495247,1,1,001000682796,,,,,,,,,,,,,,,,,,,,,,,,
100,000311501472,1,1,001001052593,,,,,,,,,,,,,,,,,,,,,,,,
100,000311503320,1,1,001000684493,,,,,,,,,,,,,,,,,,,,,,,,
100,000311503325,1,1,001000685552,,,,,,,,,,,,,,,,,,,,,,,,
100,000311518053,1,1,001000690636,,,,,,,,,,,,,,,,,,,,,,,,
100,000311533964,1,1,001000694783,,,,,,,,,,,,,,,,,,,,,,,,
100,000311542928,1,1,001001243290,,,,,,,,,,,,,,,,,,,,,,,,
100,000311543122,1,1,001000697560,,,,,,,,,,,,,,,,,,,,,,,,
100,000311543125,1,1,001000698837,,,,,,,,,,,,,,,,,,,,,,,,
100,000311543127,1,1,001000698245,,,,,,,,,,,,,,,,,,,,,,,,
100,000311543141,1,1,001000698823,,,,,,,,,,,,,,,,,,,,,,,,
100,000311564332,1,1,001000699232,,,,,,,,,,,,,,,,,,,,,,,,
100,000311588873,1,1,001000707328,,,,,,Bulk Shipment,09-06-2020,,,,,,,,,,,Bulk Shipment,,5,,09-06-2020,09:53:47,ALEREMOTE
100,000311593632,3,1,001000715066,"CW 28,2020",10-07-2020,01-07-2020,"CW 28,2020",,Physical Repair 01.07.20/Test bench broken 29.06.20,01-07-2020,,,,,,,,,,,Physical Repair 01.07.20/Test bench broken 29.06.20,,5,,01-07-2020,09:30:06,NHS000440
100,000311602948,1,1,001000708806,,,,,,to late incoming from Spain,15-06-2020,,,,,,,,,,,to late incoming from Spain,,2,,15-06-2020,08:13:10,NHS000064
100,000311604541,1,1,001000709416,,,,,,,,,,,,,,,,,,,,,,,,
100,000311607241,1,1,,,,,,,,,,,,,,,,,,,,,,,03-06-2020,13:21:24,NHSROCS01
100,000311611172,1,1,001000802631,,,,,,,,,,,,,,,,,,,,,,,,
100,000311611257,1,1,001000935069,,,,,,,,,,,,,,,,,,,,,,,,
100,000311612442,2,1,001000798874,,,,,,,,,,,,,,,,,,,,,,,,
100,000311612442,4,1,001000715020,,,,,,,,,,,,,,,,,,,,,,,,
100,000311626647,1,1,001000715006,,,,,,,,,,,,,,,,,,,,,,,,
100,000311626727,1,1,001000714688,,,,,,,,,,,,,,,,,,,,,,,,
100,000311629480,1,1,001000714314,,,,,,,,,,,,,,,,,,,,,,,,
100,000311629483,1,1,001000715103,,,,,,,,,,,,,,,,,,,,,,,,
100,000311640309,1,1,001000717415,,,,,,,,,,,,,,,,,,,,,,,,
100,000311640818,1,1,001000717532,,,,,,,,,,,,,,,,,,,,,,,,
100,000311642675,1,1,,,,,,,,,,,,,,,,,,,,,,,23-06-2020,08:26:33,NHS000504
100,000311654569,1,1,001000718202,,,,,,Logistik Delay 03.07. RS Ende 03.07.,06-07-2020,,,,,,,,,,,Logistik Delay 03.07. RS Ende 03.07.,,2,,06-07-2020,06:34:38,NHS000448
100,000311668312,1,1,001000725570,,,,,,,,,,,,,,,,,,,,,,,,
100,000311668822,1,1,001000727409,,,,,,,,,,,,,,,,,,,,,,,,
100,000311676005,1,1,001000726526,,,,,,,,,,,,,,,,,,,,,,,,
100,000311678527,1,1,001000731933,,,,,,,,,,,,,,,,,,,,,,,,
100,000311687216,2,1,001000905645,,,,,,BG zu spät im RS 23.09.21,23-09-2021,,,,,,,,,,,BG zu spät im RS 23.09.21,,5,,23-09-2021,09:06:46,NHS000440
100,000311688003,1,1,001000729207,,,,,,,,,,,,,,,,,,,,,,,,
100,000311690480,1,1,001000730547,,,,,,,,,,,,,,,,,,,,,,,,
100,000311693752,1,1,001000731156,,,,,,,,,,,,,,,,,,,,,,,,
100,000311693768,1,1,001000731799,,,,,,,,,,,,,,,,,,,,,,,,
100,000311693845,1,1,,,,,,,,,,,,,,,,,,,,,,,20-07-2020,14:04:03,NHS053044
100,000311701037,1,1,001000912202,,,,,,,,,,,,,,,,,,,,,,,,
100,000311701750,1,1,001000732369,,,,,,,,,,,,,,,,,,,,,,,,
100,000311701751,1,1,001000732333,,,,,,,,,,,,,,,,,,,,,,,,
100,000311701754,1,1,001000734457,,,,,,,,,,,,,,,,,,,,,,,,
100,000311701755,1,1,001000732320,,,,,,,,,,,,,,,,,,,,,,,,
100,000311703430,3,1,001000757516,,,,,,,,,,,,,,,,,,,,,,,,
100,000311704898,1,1,001000734333,,,,,,,,,,,,,,,,,,,,,,,,
100,000311708843,1,1,001000737488,,,,,,,,,,,,,,,,,,,,,,,,
100,000311709410,1,1,001000742897,,,,,,nomat 3500003429  1*,31-08-2020,,,,,nomat 3500003429  1*,31-08-2020,,,,,nomat 3500003429  1*/nomat 3500003429  1*,,5M,,31-08-2020,13:44:17,ALEREMOTE
100,000311710217,1,1,001000993562,,,,,,,,,,,,,,,,,,,,,,,,
100,000311716218,1,1,001000750195,,,,,,,,,,,,,,,,,,,,,,,,
100,000311716504,1,1,001000737506,,,,,,,,,,,,,,,,,,,,,,,,
100,000311722422,1,1,001000738022,,,,,,,,,,,,,,,,,,,,,,,,
100,000311722450,1,1,001000993568,,,,,,,,,,,,,,,,,,,,,,,,
100,000311724892,1,1,001000741417,,,,,,,,,,,,,,,,,,,,,,,,
100,000311724895,1,1,001000740538,,,,,,,,,,,,,,,,,,,,,,,,
100,000311724896,1,1,001000738037,,,,,,,,,,,,,,,,,,,,,,,,
100,000311725137,1,1,001000992850,,,,,,,,,,,,,,,,,,,,,,,,
100,000311729524,1,1,001000751473,,,,,,,,,,,,,,,,,,,,,,,,
100,000311729600,1,1,001000740745,,,,,,,,,,,,,,,,,,,,,,,,
100,000311730571,1,1,001000740927,,,,,,,,,,,,,,,,,,,,,,,,
100,000311734037,1,1,001000741412,,,,,,,,,,,,,,,,,,,,,,,,
100,000311735527,1,1,001000740631,,,,,,,,,,,,,,,,,,,,,,,,
100,000311736508,1,1,001000744153,,,,,,,,,,,,,,,,,,,,,,,,
100,000311737713,1,1,001000757996,,,,,,,,,,,,,,,,,,,,,,,,
100,000311738602,1,1,,,,,,,,,,,,,,,,,,,,,,,17-08-2020,10:00:28,NHS001549
100,000311739576,1,1,001000741253,,,,,,,,,,,,,,,,,,,,,,,,
100,000311739599,1,1,001000743091,,,,,,,,,,,,,,,,,,,,,,,,
100,000311743321,1,1,001000754764,,,,,,,,,,,,,,,,,,,,,,,,
100,000311743830,1,1,001000745611,,,,,,Bottleneck on test bench 07.09.20,07-09-2020,,,,,,,,,,,Bottleneck on test bench 07.09.20,,5,,07-09-2020,10:14:31,NHS000440
100,000311752387,1,1,001000749085,"CW 53,2020",31-12-2020,15-09-2020,"CW 53,2020",,Bottleneck and Test Bench,15-09-2020,,,,,,,,,,,Bottleneck and Test Bench,,5,,15-09-2020,08:11:22,NHS000844
100,000311755256,1,1,001000757508,,,,,,,,,,,,,,,,,,,,,,,,
100,000311759362,1,1,001000764588,,,,,,,,,,,,,,,,,,,,,,,,
100,000311764894,1,1,001000763239,,,,,,,,,,,,,,,,,,,,,,,,
100,000311765129,1,1,001000748242,,,,,,,,,,,,,,,,,,,,,,,,
100,000311770514,4,1,001000993570,,,,,,,,,,,,,,,,,,,,,,,,
100,000311772544,3,1,001000825548,,,,,,,,,,,,,,,,,,,,,,,,
100,000311773848,4,1,001000993564,,,,,,,,,,,,,,,,,,,,,,,,
100,000311775794,1,1,001000993566,,,,,,,,,,,,,,,,,,,,,,,,
100,000311775836,1,1,001000765253,,,,,,,,,,,,,,,,,,,,,,,,
100,000311777435,1,1,001000756402,,,,,,,,,,,,,,,,,,,,,,,,
100,000311791245,1,1,001000756607,,,,,,,,,,,,,,,,,,,,,,,,
100,000311791253,1,1,001000756917,,,,,,,,,,,,,,,,,,,,,,,,
100,000311791266,1,1,001000756338,,,,,,,,,,,,,,,,,,,,,,,,
100,000311791268,1,1,001000756337,,,,,,,,,,,,,,,,,,,,,,,,
100,000311795093,1,1,001000756344,,,,,,,,,,,,,,,,,,,,,,,,
100,000311795101,1,1,001000757729,,,,,,,,,,,,,,,,,,,,,,,,
100,000311803259,1,1,001000759280,,,,,,,,,,,,,,,,,,,,,,,,
100,000311803266,1,1,001000761606,,,,,,,,,,,,,,,,,,,,,,,,
100,000311803394,1,1,001000774623,,,,,,,,,,,,,,,,,,,,,,,,
100,000311804514,10,1,001000760108,,,,,,,,,,,,,,,,,,,,,,,,
100,000311805245,1,1,001000757358,,,,,,,,,,,,,,,,,,,,,,,,
100,000311807251,1,1,001000758664,,,,,,,,,,,,,,,,,,,,,,,,
100,000311810865,1,1,001000774621,,,,,,,,,,,,,,,,,,,,,,,,
100,000311816318,1,1,001000767807,,,,,,,,,,,,,,,,,,,,,,,,
100,000311816440,1,1,001000765886,,,,,,to late incoming from Spain,22-10-2020,,,,,,,,,,,to late incoming from Spain,,5,,22-10-2020,11:05:04,NHS000064
100,000311824642,1,1,001000774123,,,,,,,,,,,,,,,,,,,,,,,,
100,000311828368,1,1,001000766120,,,,,,,,,,,,,,,,,,,,,,,,
100,000311830383,1,1,001000772640,,,,,,,,,,,,,,,,,,,,,,,,
100,000311832373,1,1,001000767159,,,,,,,,,,,,,,,,,,,,,,,,
100,000311832427,1,1,001000765687,,,,,,,,,,,,,,,,,,,,,,,,
100,000311835229,2,1,001000769866,,,,,,,,,,,,,,,,,,,,,,,,
100,000311835417,5,1,001000767327,,,,,,,,,,,,,,,,,,,,,,,,
100,000311837344,1,1,001000774633,,,,,,,,,,,,,,,,,,,,,,,,
100,000311840206,1,1,001000769773,,,,,,,,,,,,,,,,,,,,,,,,
100,000311840227,1,1,001000769605,,,,,,,,,,,,,,,,,,,,,,,,
100,000311840234,1,1,001000770377,,,,,,,,,,,,,,,,,,,,,,,,
100,000311842051,3,1,001000801319,,,,,,,,,,,,,,,,,,,,,,,,
100,000311842079,2,1,001000934860,,,,,,,,,,,,,,,,,,,,,,,,
100,000311844233,1,1,001000770259,,,,,,,,,,,,,,,,,,,,,,,,
100,000311844543,3,1,001000993572,,,,,,,,,,,,,,,,,,,,,,,,
100,000311844755,1,1,001000907797,,,,,,,,,,,,,,,,,,,,,,,,
100,000311852395,1,1,001000770785,,,,,,,,,,,,,,,,,,,,,,,,
100,000311852402,1,1,001000771578,,,,,,,,,,,,,,,,,,,,,,,,
100,000311859491,1,1,001000771956,,,,,,,,,,,,,,,,,,,,,,,,
100,000311864088,1,1,001000774859,,,,,,,,,,,,,,,,,,,,,,,,
100,000311867999,1,1,001000775914,,,,,,,,,,,,,,,,,,,,,,,,
100,000311868001,1,1,001000775234,,,,,,,,,,,,,,,,,,,,,,,,
100,000311868076,1,1,001000773651,,,,,,,,,,,,,,,,,,,,,,,,
100,000311871224,2,1,001000800777,,,,,,,,,,,,,,,,,,,,,,,,
100,000311875806,1,1,001000775988,,,,,,,,,,,,,,,,,,,,,,,,
100,000311879522,1,1,001000776979,,,,,,,,,,,,,,,,,,,,,,,,
100,000311886563,1,1,001000780119,,,,,,,,,,,,,,,,,,,,,,,,
100,000311891232,1,1,001000778994,,,,,,,,,,,,,,,,,,,,,,,,
100,000311891235,1,1,001000779102,,,,,,,,,,,,,,,,,,,,,,,,
100,000311899308,1,1,001000781560,,,,,,,,,,,,,,,,,,,,,,,,
100,000311901321,1,1,001000802934,,,,,,,,,,,,,,,,,,,,,,,,
100,000311901695,1,1,001000790865,,,,,,,,,,,,,,,,,,,,,,,,
100,000311901896,1,1,001000861262,,,,,,Anfrage Supply 21.09.21/BG nicht im RS21 21.06.21,21-09-2021,,,,,,,,,,,Anfrage Supply 21.09.21/BG nicht im RS21 21.06.21,,5,,21-09-2021,11:26:17,NHS000440
100,000311901896,2,1,001000907801,,,,,,,,,,,,,,,,,,,,,,,,
100,000311903085,1,1,001000781492,,,,,,,,,,,,,,,,,,,,,,,,
100,000311903157,1,1,001000782463,,,,,,,,,,,,,,,,,,,,,,,,
100,000311903161,1,1,001000806503,,,,,,to late incoming from logistic,08-02-2021,,,,,,,,,,,to late incoming from logistic,,2,,08-02-2021,08:44:52,NHS000064
100,000311906879,1,1,001000787378,,,,,,Difficult Repair,15-12-2020,,,,,,,,,,,Difficult Repair,,5A,,15-12-2020,14:32:24,NHS000448
100,000311907231,1,1,001000818838,,,,,,"Bearb. OC,/Zwei RadMan mit einem Auftrag geliefert bearbeitet und zwei Geräteberechnet",08-03-2021,,,,,,,,,,,"Bearb. OC,/Zwei RadMan mit einem Auftrag geliefert bearbeitet und zwei Geräteberechnet",,5,,08-03-2021,09:18:37,NHS052614
100,000311914100,1,1,001000787376,,,,,,,,,,,,,,,,,,,,,,,,
100,000311914104,1,1,001000787375,,,,,,,,,,,,,,,,,,,,,,,,
100,000311914106,1,1,001000787381,,,,,,,,,,,,,,,,,,,,,,,,
100,000311918027,1,1,001000783863,,,,,,,,,,,,,,,,,,,,,,,,
100,000311919153,3,1,001000918314,,,,,,BG zu spät im RS 21.10.21,21-10-2021,,,,,,,,,,,BG zu spät im RS 21.10.21,,5,,21-10-2021,09:15:14,NHS000440
100,000311921665,1,1,001000787479,,,,,,,,,,,,,,,,,,,,,,,,
100,000311925705,2,1,001000786042,,,,,,,,,,,,,,,,,,,,,,,,
